CityID,City,State,Country,Subregion,Region
31280,Estelline,South Dakota,United States,Northern America,Americas
31281,Ethan,South Dakota,United States,Northern America,Americas
31282,Eureka,South Dakota,United States,Northern America,Americas
31283,Fairburn,South Dakota,United States,Northern America,Americas
31284,Fairfax,South Dakota,United States,Northern America,Americas
31285,Fairpoint,South Dakota,United States,Northern America,Americas
31286,Fairview,South Dakota,United States,Northern America,Americas
31287,Faith,South Dakota,United States,Northern America,Americas
31288,Farmer,South Dakota,United States,Northern America,Americas
31289,Farmingdale,South Dakota,United States,Northern America,Americas
31290,Faulkton,South Dakota,United States,Northern America,Americas
31291,Fedora,South Dakota,United States,Northern America,Americas
31292,Ferney,South Dakota,United States,Northern America,Americas
31293,Firesteel,South Dakota,United States,Northern America,Americas
31294,Flandreau,South Dakota,United States,Northern America,Americas
31295,Florence,South Dakota,United States,Northern America,Americas
31296,Forestburg,South Dakota,United States,Northern America,Americas
31297,Fort Pierre,South Dakota,United States,Northern America,Americas
31298,Fort Thompson,South Dakota,United States,Northern America,Americas
31299,Frankfort,South Dakota,United States,Northern America,Americas
31300,Frederick,South Dakota,United States,Northern America,Americas
31301,Freeman,South Dakota,United States,Northern America,Americas
31302,Fruitdale,South Dakota,United States,Northern America,Americas
31303,Fulton,South Dakota,United States,Northern America,Americas
31304,Gann Valley,South Dakota,United States,Northern America,Americas
31305,Garden City,South Dakota,United States,Northern America,Americas
31306,Garretson,South Dakota,United States,Northern America,Americas
31307,Gary,South Dakota,United States,Northern America,Americas
31308,Gayville,South Dakota,United States,Northern America,Americas
31309,Geddes,South Dakota,United States,Northern America,Americas
31310,Gettysburg,South Dakota,United States,Northern America,Americas
31311,Glad Valley,South Dakota,United States,Northern America,Americas
31312,Glencross,South Dakota,United States,Northern America,Americas
31313,Glenham,South Dakota,United States,Northern America,Americas
31314,Goodwill,South Dakota,United States,Northern America,Americas
31315,Goodwin,South Dakota,United States,Northern America,Americas
31316,Green Grass,South Dakota,United States,Northern America,Americas
31317,Green Valley,South Dakota,United States,Northern America,Americas
31318,Greenway,South Dakota,United States,Northern America,Americas
31319,Gregory,South Dakota,United States,Northern America,Americas
31320,Grenville,South Dakota,United States,Northern America,Americas
31321,Groton,South Dakota,United States,Northern America,Americas
31322,Hamill,South Dakota,United States,Northern America,Americas
31323,Harding,South Dakota,United States,Northern America,Americas
31324,Harrington,South Dakota,United States,Northern America,Americas
31325,Harrisburg,South Dakota,United States,Northern America,Americas
31326,Harrison,South Dakota,United States,Northern America,Americas
31327,Harrold,South Dakota,United States,Northern America,Americas
31328,Hartford,South Dakota,United States,Northern America,Americas
31329,Hayes,South Dakota,United States,Northern America,Americas
31330,Hayti,South Dakota,United States,Northern America,Americas
31331,Hazel,South Dakota,United States,Northern America,Americas
31332,Hecla,South Dakota,United States,Northern America,Americas
31333,Henry,South Dakota,United States,Northern America,Americas
31334,Hereford,South Dakota,United States,Northern America,Americas
31335,Hermosa,South Dakota,United States,Northern America,Americas
31336,Herreid,South Dakota,United States,Northern America,Americas
31337,Herrick,South Dakota,United States,Northern America,Americas
31338,Hetland,South Dakota,United States,Northern America,Americas
31339,Hidden Timber,South Dakota,United States,Northern America,Americas
31340,Highmore,South Dakota,United States,Northern America,Americas
31341,Hill City,South Dakota,United States,Northern America,Americas
31342,Hilland,South Dakota,United States,Northern America,Americas
31343,Hillsview,South Dakota,United States,Northern America,Americas
31344,Hisle,South Dakota,United States,Northern America,Americas
31345,Hitchcock,South Dakota,United States,Northern America,Americas
31346,Holabird,South Dakota,United States,Northern America,Americas
31347,Hoover,South Dakota,United States,Northern America,Americas
31348,Hosmer,South Dakota,United States,Northern America,Americas
31349,Hot Springs,South Dakota,United States,Northern America,Americas
31350,Hoven,South Dakota,United States,Northern America,Americas
31351,Howard,South Dakota,United States,Northern America,Americas
31352,Howes,South Dakota,United States,Northern America,Americas
31353,Hudson,South Dakota,United States,Northern America,Americas
31354,Humboldt,South Dakota,United States,Northern America,Americas
31355,Hurley,South Dakota,United States,Northern America,Americas
31356,Huron,South Dakota,United States,Northern America,Americas
31357,Ideal,South Dakota,United States,Northern America,Americas
31358,Igloo,South Dakota,United States,Northern America,Americas
31359,Imlay,South Dakota,United States,Northern America,Americas
31360,Interior,South Dakota,United States,Northern America,Americas
31361,Iona,South Dakota,United States,Northern America,Americas
31362,Ipswich,South Dakota,United States,Northern America,Americas
31363,Irene,South Dakota,United States,Northern America,Americas
31364,Iron Lightning,South Dakota,United States,Northern America,Americas
31365,Iroquois,South Dakota,United States,Northern America,Americas
31366,Isabel,South Dakota,United States,Northern America,Americas
31367,Java,South Dakota,United States,Northern America,Americas
31368,Jefferson,South Dakota,United States,Northern America,Americas
31369,Johnson Siding,South Dakota,United States,Northern America,Americas
31370,Junius,South Dakota,United States,Northern America,Americas
31371,Kadoka,South Dakota,United States,Northern America,Americas
31372,Kaylor,South Dakota,United States,Northern America,Americas
31373,Kenel,South Dakota,United States,Northern America,Americas
31374,Kennebec,South Dakota,United States,Northern America,Americas
31375,Keyapaha,South Dakota,United States,Northern America,Americas
31376,Keystone,South Dakota,United States,Northern America,Americas
31377,Kidder,South Dakota,United States,Northern America,Americas
31378,Kimball,South Dakota,United States,Northern America,Americas
31379,Kirley,South Dakota,United States,Northern America,Americas
31380,Kranzburg,South Dakota,United States,Northern America,Americas
31381,Kyle,South Dakota,United States,Northern America,Americas
31382,La Bolt,South Dakota,United States,Northern America,Americas
31383,La Plant,South Dakota,United States,Northern America,Americas
31384,Ladner,South Dakota,United States,Northern America,Americas
31385,Lake Andes,South Dakota,United States,Northern America,Americas
31386,Lake City,South Dakota,United States,Northern America,Americas
31387,Lake Madison,South Dakota,United States,Northern America,Americas
31388,Lake Norden,South Dakota,United States,Northern America,Americas
31389,Lake Poinsett,South Dakota,United States,Northern America,Americas
31390,Lake Preston,South Dakota,United States,Northern America,Americas
31391,Lane,South Dakota,United States,Northern America,Americas
31392,Langford,South Dakota,United States,Northern America,Americas
31393,Lantry,South Dakota,United States,Northern America,Americas
31394,Lead,South Dakota,United States,Northern America,Americas
31395,Lebanon,South Dakota,United States,Northern America,Americas
31396,Lemmon,South Dakota,United States,Northern America,Americas
31397,Lennox,South Dakota,United States,Northern America,Americas
31398,Leola,South Dakota,United States,Northern America,Americas
31399,Lesterville,South Dakota,United States,Northern America,Americas
31400,Letcher,South Dakota,United States,Northern America,Americas
31401,Lily,South Dakota,United States,Northern America,Americas
31402,Little Eagle,South Dakota,United States,Northern America,Americas
31403,Lodgepole,South Dakota,United States,Northern America,Americas
